TrialNumber,FrameNumber,MousePositionX,MousePositionY,TrackingAccuracy
1,2694,1536,531,11.00998
1,2695,1536,531,10.55876
1,2696,1536,531,10.3254
1,2697,1536,531,10.32479
1,2698,1539,531,10.31713
1,2699,1546,531,11.97057
1,2700,1549,531,12.76612
1,2701,1552,531,13.66773
1,2702,1552,531,12.69682
1,2703,1552,531,11.85211
1,2704,1552,531,11.16243
1,2705,1552,531,10.65755
1,2706,1552,531,10.36473
1,2707,1552,531,10.30206
1,2708,1552,531,10.47365
1,2709,1553,531,10.5905
1,2710,1553,531,11.0601
1,2711,1554,531,11.27631
1,2712,1556,531,11.10372
1,2713,1556,531,11.7765
1,2714,1556,531,12.60715
1,2715,1556,531,13.56674
1,2716,1557,531,13.93713
1,2717,1557,531,15.03206
1,2718,1558,531,15.4439
1,2719,1559,531,15.86482
1,2720,1562,531,14.79802
1,2721,1569,531,11.52894
1,2722,1576,531,10.29874
1,2723,1583,531,11.76532
1,2724,1587,531,13.1219
1,2725,1588,531,12.78288
1,2726,1588,531,11.92517
1,2727,1588,531,11.21959
1,2728,1588,531,10.69617
1,2729,1588,531,10.38259
1,2730,1588,531,10.29794
1,2731,1588,531,10.44783
1,2732,1590,531,10.38191
1,2733,1592,531,10.33441
1,2734,1594,531,10.30561
1,2735,1596,531,10.29564
1,2736,1596,531,10.41482
1,2737,1596,531,10.7609
1,2738,1596,531,11.31301
1,2739,1598,531,11.13745
1,2740,1602,531,10.45294
1,2741,1604,531,10.38579
1,2742,1606,531,10.33704
1,2743,1606,531,10.59085
1,2744,1607,531,10.73563
1,2745,1607,531,11.27691
1,2746,1608,531,11.51628
1,2747,1609,531,11.77721
1,2748,1610,531,12.05847
1,2749,1610,531,12.93869
1,2750,1610,531,13.93811
1,2751,1612,531,13.64471
1,2752,1614,531,13.35943
1,2753,1617,530,13.22914
1,2754,1620,530,12.5182
1,2755,1621,530,12.77937
1,2756,1622,530,13.05914
1,2757,1628,529,12.30136
1,2758,1632,529,12.08379
1,2759,1638,528,13.78152
1,2760,1643,527,16.07035
1,2761,1645,527,16.29495
1,2762,1645,527,15.54312
1,2763,1645,527,14.91677
1,2764,1645,527,14.43237
1,2765,1645,527,14.10446
1,2766,1648,528,13.50616
1,2767,1649,528,13.36546
1,2768,1650,528,13.24681
1,2769,1652,529,12.44658
1,2770,1654,529,12.55973
1,2771,1656,530,11.8307
1,2772,1657,530,11.65993
1,2773,1658,531,10.65679
1,2774,1659,531,10.52637
1,2775,1660,531,10.42434
1,2776,1662,532,9.659289
1,2777,1667,532,10.92792
1,2778,1669,533,10.46329
1,2779,1672,533,11.34567
1,2780,1674,533,11.63812
1,2781,1675,534,10.67702
1,2782,1676,534,10.30402
1,2783,1676,534,9.362018
1,2784,1675,534,8.23268
1,2785,1675,534,7.879774
1,2786,1676,534,7.825331
1,2787,1678,534,7.865042
1,2788,1679,534,7.818905
1,2789,1681,535,7.117177
1,2790,1682,535,7.07549
1,2791,1683,535,7.077804
1,2792,1683,535,7.313564
1,2793,1683,535,7.857544
1,2794,1683,535,8.651875
1,2795,1683,535,9.634729
1,2796,1683,535,10.75449
1,2797,1684,535,11.18168
1,2798,1685,536,11.22612
1,2799,1686,536,11.68949
1,2800,1687,536,12.16088
1,2801,1689,536,11.78812
1,2802,1690,536,12.26108
1,2803,1690,536,13.61493
1,2804,1690,537,14.77338
1,2805,1691,537,15.28855
2,3240,960,541,5.09902
2,3241,960,541,5.976645
2,3242,960,541,10.65277
2,3243,960,541,16.40132
2,3244,960,541,22.41162
2,3245,960,541,28.51887
2,3246,960,541,34.67173
2,3247,959,541,41.84201
2,3248,959,541,48.03702
2,3249,959,541,54.24124
2,3250,959,541,60.45188
2,3251,959,541,66.66721
2,3252,959,541,72.88586
2,3253,959,541,79.10725
2,3254,959,541,85.3307
2,3255,959,541,91.55567
2,3256,959,541,97.78209
2,3257,959,541,104.0095
2,3258,959,541,110.2379
2,3259,959,541,116.467
2,3260,958,542,123.708
2,3261,958,543,129.957
2,3262,958,543,136.1864
2,3263,957,543,143.4156
2,3264,957,544,149.6695
2,3265,957,544,155.8994
2,3266,957,544,162.1298
2,3267,957,544,168.3606
2,3268,957,544,174.5916
2,3269,957,544,180.823
2,3270,958,544,186.0552
2,3271,959,543,191.2692
2,3272,962,543,194.5032
2,3273,972,542,190.7272
2,3274,989,541,179.9588
